Found LSM9DS1,,
5.03E-08,5.03E-08,5.03E-08
0.000141724,0.000141724,0.000141724
0.000259795,0.000259795,0.000259795
0.000372006,0.000372006,0.000372006
0.000477932,0.044043286,-0.03910097
0.000579825,0.085974784,-0.077001057
0.000672419,0.124334125,-0.111673609
0.000728248,0.160918907,-0.144742038
-9.62E-05,0.195802966,-0.176273102
-0.000965812,0.217955678,-0.197206406
-0.001796632,0.230481306,-0.210082963
-0.002567683,0.228421667,-0.217493214
-0.003329156,0.210405188,-0.221473633
-0.004052243,0.181029457,-0.218272297
0.003277743,0.149554445,-0.204840284
0.011813324,0.118168052,-0.192074112
0.021966223,0.085022019,-0.179963066
0.031605798,0.043313236,-0.168458897
0.041962902,-0.014744346,-0.157249996
0.052490279,-0.086393356,-0.145074884
0.060336579,-0.14210627,-0.134244531
0.058446342,-0.195807521,-0.123909584
0.056640451,-0.246274959,-0.118170815
0.054945033,-0.295308179,-0.114146268
0.053346661,-0.331461039,-0.112081182
0.050891134,-0.354530629,-0.110091896
0.045812326,-0.362434984,-0.108687542
0.04310039,-0.369509949,-0.125833757
0.042404079,-0.370137776,-0.144658447
0.045430933,-0.363716134,-0.157437164
0.048101811,-0.355159958,-0.168781334
0.047242414,-0.343296297,-0.179992153
0.044517394,-0.331530081,-0.18744216
0.039735612,-0.307974624,-0.182548388
0.034794683,-0.278972886,-0.162879149
0.032490945,-0.251198581,-0.144020824
0.030301904,-0.224800969,-0.126096098
0.028246383,-0.200313222,-0.109524825
0.026293925,-0.177056921,-0.093787584
0.022139425,-0.163592943,-0.08170578
0.015058076,-0.150629941,-0.069951962
0.008434164,-0.13839785,-0.058918517
0.002001318,-0.12666517,-0.049110744
-0.002911653,-0.115587937,-0.041893963
-0.007590859,-0.099619654,-0.037793685
-0.012031858,-0.083148434,-0.03433497
-0.01619747,-0.067575596,-0.031066552
-0.021371416,-0.051128324,-0.028399308
-0.031233318,-0.034830151,-0.025857401
-0.04043846,-0.010469525,-0.023576537
-0.043202334,0.016761614,-0.02568306
-0.045000292,0.046166519,-0.028214115
-0.046283367,0.075193241,-0.031544393
-0.047384171,0.103541147,-0.037007963
-0.04846744,0.132840419,-0.042448708
-0.049755221,0.163257853,-0.048737537
-0.050830549,0.190675853,-0.054548102
-0.052805429,0.226242755,-0.063181625
-0.05361332,0.249363865,-0.068696328
-0.056129678,0.26318258,-0.074042565
-0.06536655,0.277154229,-0.079531618
-0.073690162,0.287472043,-0.084401708
-0.082015585,0.296964783,-0.089649709
-0.089247737,0.304340084,-0.095043443
-0.096360888,0.30576779,-0.10037891
-0.083481961,0.300778969,-0.105537105
-0.07118434,0.290538498,-0.109243134
-0.05927466,0.274040633,-0.113014807
-0.048328006,0.250347198,-0.116191474
-0.037703705,0.220825617,-0.11486566
-0.028803663,0.188466216,-0.109288631
-0.029810068,0.154029363,-0.102568305
-0.03278183,0.123732103,-0.09588601
-0.036639435,0.093692303,-0.088942506
-0.040395691,0.066335563,-0.081574411
-0.044519067,0.040683161,-0.074139439
-0.050189507,0.018125557,-0.065891899
-0.05575727,0.001182455,-0.055813014
-0.060023268,-0.011888541,-0.04133143
-0.063354076,-0.021261181,-0.027554423
-0.066230518,-0.025877564,-0.014998576
-0.069121866,-0.030355708,-0.002776966
-0.062281807,-0.03466058,0.0089342
-0.053835085,-0.038773654,0.01444313
-0.045621741,-0.041358884,0.015984055
-0.03813393,-0.043283547,0.017010568
-0.030874961,-0.045223587,0.017796825
-0.02302039,-0.046822317,0.01738089
-0.016519778,-0.048583362,0.016320032
-0.010996085,-0.048350618,0.014568661
-0.007569517,-0.046785929,0.012820772
-0.005020063,-0.045092928,0.008837085
-0.003294086,-0.043203964,0.005121234
-0.002472886,-0.040369679,0.001348357
-0.002782226,-0.037262327,-0.002013803
-0.003077058,-0.034307928,-0.00521516
-0.003365315,-0.031480717,-0.008318579
-0.004378256,-0.028806089,-0.011182556
-0.005403218,-0.026252656,-0.013120652
-0.006474008,-0.024618102,-0.014616757
-0.007625165,-0.023075341,-0.015846439
-0.008720068,-0.021609441,-0.015774395
-0.01060672,-0.020216118,-0.015548075
-0.01241095,-0.018890858,-0.015335956
-0.014198742,-0.016974471,-0.013779672
-0.015855972,-0.014158524,-0.010763305
-0.017782746,-0.010627168,-0.00754062
-0.019606948,-0.007278853,-0.004485224
-0.021295547,-0.004144041,-0.001626417
-0.022944109,-0.001119882,0.001133269
-0.024746203,0.001646122,0.003653286
-0.028208469,0.003609695,0.005072899
-0.03229399,0.004799182,0.005673522
-0.036729866,0.005761231,0.006106509
-0.041236112,0.00668479,0.006338648
-0.046318171,0.007008181,0.00594689
-0.051864034,0.006636142,0.004081262
-0.059541541,0.004113232,0.001242806
-0.069969232,0.000217224,-0.002965081
-0.08219502,-0.005369096,-0.00703615
-0.096312769,-0.011306221,-0.010866797
-0.111788741,-0.017967835,-0.014487537
-0.136902586,-0.027184816,-0.018011354
-0.16098624,-0.039013305,-0.017030854
-0.184481948,-0.054237718,-0.016097787
-0.205188955,-0.068249071,-0.015215544
-0.22483945,-0.081548033,-0.01300859
-0.233293513,-0.094256014,-0.00844661
-0.230171594,-0.105931113,-0.004159753
-0.219128463,-0.117204414,0.001676666
-0.201969931,-0.122971328,0.00951602
-0.181734872,-0.122514399,0.016679141
-0.159087333,-0.120275791,0.023493588
-0.131242256,-0.118121016,0.030229689
-0.09945724,-0.115693347,0.036382878
-0.066948175,-0.112616875,0.04014439
-0.033277028,-0.109463834,0.041291794
0.001697091,-0.106543105,0.041419576
0.04215121,-0.100661018,0.040597609
0.080660862,-0.095080214,0.039680427
0.122850479,-0.08971054,0.038336822
0.160687288,-0.08068308,0.036967751
0.196562567,-0.069857109,0.035666266
0.228310923,-0.059340556,0.034441095
0.257448573,-0.048323567,0.031160278
0.277264024,-0.03786025,0.027484425
0.282796711,-0.029307661,0.023154909
0.288063124,-0.019243527,0.0186085
0.292021532,-0.009198348,0.014233094
0.294593448,0.001213803,0.010082536
0.295880485,0.011442205,0.006023108
0.29241051,0.020781931,0.002297008
0.289075979,0.029621361,-0.001231277
0.286072872,0.036948478,-0.003969791
0.277018449,0.043960484,-0.00658767
0.268412142,0.051834609,-0.009072184
0.260303597,0.05997933,-0.01146866
0.252425829,0.065651086,-0.013651606
0.245006872,0.071148828,-0.017348987
0.237842777,0.075960702,-0.020904854
0.230982596,0.078090025,-0.024763491
0.224534003,0.080193664,-0.029092293
0.218317095,0.07896065,-0.033505152
0.212585226,0.075724426,-0.037901385
0.202166391,0.070015707,-0.042002088
0.191850644,0.064169908,-0.045605718
0.1814626,0.049586897,-0.049358091
0.170514149,0.035438608,-0.053079
0.156433148,0.022425109,-0.056387198
0.1376076,0.009913411,-0.056211589
0.116093157,-0.001875327,-0.052360441
0.093216485,-0.012638707,-0.045003453
0.070024849,-0.020652761,-0.035463425
0.047792543,-0.028359544,-0.024455663
0.027113587,-0.035474885,-0.013860033
0.006134299,-0.042484591,-0.003110397
-0.013989325,-0.048332749,0.006535014
-0.0337578,-0.053906826,0.015719972
-0.052953771,-0.05830616,0.024340187
-0.071405527,-0.062558766,0.032492241
-0.089087759,-0.062843788,0.039465602
-0.105751452,-0.060023388,0.045990301
-0.122300039,-0.057354949,0.051994527
-0.138752381,-0.054803504,0.05642623
-0.155653113,-0.052196308,0.058208854
-0.172109886,-0.049468832,0.056954156
-0.189058146,-0.045939228,0.054916426
-0.205835764,-0.042972982,0.051836488
-0.226095448,-0.040378094,0.048076299
-0.251523163,-0.038129746,0.044352075
-0.280258949,-0.035786804,0.040788432
-0.306238369,-0.033494867,0.037009199
-0.333519995,-0.031150489,0.032333402
-0.35828029,-0.028537734,0.026077709
-0.382294479,-0.02604309,0.02007973
-0.394934992,-0.022502775,0.014321275
-0.393389783,-0.015606687,0.008954709
-0.38221946,-0.00441048,0.003929213
-0.36467776,0.009290895,0.000693961
-0.339123157,0.025688129,-0.002775578
-0.305870607,0.042135229,-0.006020149
-0.264595434,0.057727131,-0.008758061
-0.21802606,0.072399452,-0.010338493
-0.173229741,0.086630671,-0.011428235
-0.131025155,0.099964989,-0.012887478
-0.089875252,0.110703227,-0.014295834
-0.049822549,0.118465809,-0.016483201
-0.013507651,0.124107919,-0.018648966
0.017610923,0.127919583,-0.020684628
0.045795852,0.130290645,-0.022455227
0.069964148,0.129799984,-0.023539064
0.08780738,0.126218705,-0.024649317
0.097408055,0.119413247,-0.025588336
0.101336724,0.110166612,-0.027046047
0.100887625,0.099828055,-0.02879235
0.098316115,0.088834401,-0.029648619
0.095815248,0.078183462,-0.030445383
0.093079009,0.068094112,-0.030348825
0.090261763,0.058476032,-0.030129784
0.08648996,0.049464941,-0.029510397
0.081201158,0.042528312,-0.027351382
0.076190151,0.03854787,-0.024104847
0.071430657,0.036769761,-0.021022539
0.066930333,0.035459396,-0.018136227
0.062420166,0.034487216,-0.015368781
0.058110331,0.033672368,-0.012699451
0.05427539,0.032874763,-0.010725455
0.050772838,0.032133435,-0.008859696
0.047685996,0.031413849,-0.007183992
0.044967929,0.030655385,-0.005911159
0.042566289,0.029751503,-0.004895406
0.040288661,0.028796928,-0.0042925
0.038185338,0.027095588,-0.00371363
0.036200322,0.025484964,-0.003171574
0.034313106,0.02394997,-0.002649793
0.032516881,0.022480346,-0.002138251
0.030816008,0.021102918,-0.001341723
0.02912592,0.020179357,-0.000530339
0.027485115,0.019305143,0.000258409
0.025460126,0.018470356,0.000983479
0.023148456,0.017683795,0.001708996
0.020933988,0.016930721,0.002320614
0.018679396,0.016116109,0.001556742
0.016579901,0.015256493,0.000338189
0.014587965,0.01423624,-0.000929114
0.012709689,0.013254261,-0.002194924
0.011027566,0.012334339,-0.003334503
0.009408143,0.011455153,-0.004442655
0.008811651,0.010615285,-0.005401514
0.008648644,0.010268437,-0.005716567
0.008521272,0.010288846,-0.005230976
0.008373076,0.010367946,-0.004567706
0.008330634,0.0104599,-0.003913866
0.00827377,0.010520415,-0.003311428
0.008231791,0.010597439,-0.002614216
0.008197432,0.010564244,-0.001836967
0.008158385,0.010375553,-0.001109561
0.008157987,0.01012116,-0.00041049
0.008160512,0.009881369,0.00025821
0.008156566,0.009649452,0.001366843
0.008160062,0.009433831,0.002440149
0.008159305,0.009226344,0.003448471
0.009473883,0.009279381,0.004411933
0.013496707,0.010146184,0.005318988
0.018222396,0.01102686,0.005413653
0.024249583,0.012074081,0.005339065
0.031984053,0.01303363,0.003782785
0.041342543,0.013963205,0.000835728
0.053327821,0.014807509,-0.003564243
0.069555979,0.01564335,-0.00783958
0.088443794,0.014317812,-0.011952985
0.105148207,0.011008173,-0.015611131
0.122136888,0.005809613,-0.019311882
0.137565727,0.001019415,-0.021756004
0.15216078,-0.003518246,-0.022029176
0.164814037,-0.00795781,-0.021848743
0.176126551,-0.012740586,-0.021658775
0.186119023,-0.017352239,-0.020487957
0.195375716,-0.021771687,-0.019037417
0.201274744,-0.025888222,-0.017548757
0.202311989,-0.030061211,-0.015913433
0.196712397,-0.036838692,-0.013541712
0.184068767,-0.046288738,-0.010064056
0.16692981,-0.054852418,-0.00665333
0.148346294,-0.063969342,-0.00314712
0.128181951,-0.074801221,0.000465077
0.108198981,-0.085878745,0.004144033
0.089290509,-0.094965234,0.008051954
0.067169693,-0.103341208,0.012490806
0.043913688,-0.109617832,0.019287466
0.018733312,-0.114405494,0.025642946
-0.011102561,-0.119298111,0.031926109
-0.042282949,-0.124702401,0.037762743
-0.074711636,-0.126225376,0.043140176
-0.10762211,-0.127603979,0.047158904
-0.13846786,-0.126445975,0.050456496
-0.168107488,-0.126208786,0.053319908
-0.197950153,-0.127467312,0.054918579
-0.227009354,-0.129048879,0.055571369
-0.254499556,-0.130527673,0.054002562
-0.279612339,-0.13002622,0.051985841
-0.305026836,-0.12727136,0.049481236
-0.328146959,-0.12290612,0.046324701
-0.345622435,-0.116757695,0.04330974
-0.358395442,-0.094496457,0.040428218
-0.360237425,-0.071041591,0.037743728
-0.355414051,-0.047900457,0.035163052
-0.342485917,-0.026795529,0.033387514
-0.32392384,-0.005921594,0.032876142
-0.306327221,0.013248662,0.032360252
-0.289550532,0.028696643,0.031918403
-0.273610133,0.039755909,0.031500695
-0.25852047,0.04445577,0.031060609
-0.241978855,0.041607375,0.030180927
-0.226274574,0.036524715,0.02855012
-0.211295061,0.029144756,0.026998812
-0.197108942,0.020989222,0.025526569
-0.186302877,0.013191513,0.024127027
-0.175616171,0.005428832,0.022790983
-0.163203079,-0.001561102,0.0237017
-0.151167235,-0.008326954,0.024605154
-0.139687705,-0.013560494,0.025433517
-0.12706993,-0.017286229,0.026233934
-0.114971407,-0.020692631,0.026981221
-0.099776661,-0.023559434,0.027183297
-0.080932773,-0.024737709,0.027133653
-0.058153332,-0.023210806,0.0257194
-0.032223144,-0.021757931,0.024320587
-0.004651001,-0.020381095,0.02258471
0.022479592,-0.019069241,0.020718475
0.048868904,-0.017613082,0.017534692
0.074186278,-0.014713072,0.014490774
0.097512926,-0.012010789,0.011655639
0.119797375,-0.009438379,0.008956636
0.174373519,-0.004569262,0.003789709
0.194467153,-0.001675586,0.000649324
0.212256599,0.002858377,-0.002200949
0.229118334,0.007167995,-0.004910197
0.244982345,0.011237072,-0.007468116
0.260500752,0.015215231,-0.012566041
0.275377662,0.018967597,-0.022622973
0.289843524,0.02246705,-0.037573587
0.303674943,0.025776649,-0.051722868
0.316114212,0.028811121,-0.064768236
0.328354485,0.031788662,-0.077504073
0.337741786,0.036201707,-0.089507228
0.346655145,0.042995006,-0.099653379
0.355670274,0.049631187,-0.106823779
0.363662207,0.055768278,-0.109473581
0.347588082,0.061532965,-0.107658972
0.320889726,0.067108601,-0.102222061
0.285483949,0.068395029,-0.095484909
0.251937258,0.068314637,-0.089092072
0.219414293,0.068351516,-0.082294391
0.188849083,0.068329093,-0.07587436
0.160024817,0.068270939,-0.069480544
0.134203771,0.068206808,-0.063079594
0.10936379,0.068204148,-0.056921258
0.085791214,0.068196846,-0.049975523
0.066119848,0.068147676,-0.043427954
0.046815869,0.068247813,-0.037030848
0.029090023,0.065434357,-0.031115497
0.012366761,0.062646926,-0.025526631
-0.003504146,0.059076796,-0.021914493
-0.015874336,0.055197752,-0.018473864
-0.02418944,0.050310429,-0.015224213
-0.030469037,0.045367473,-0.012141514
-0.036116369,0.040469421,-0.009253019
-0.041123569,0.036205993,-0.006491391
-0.045679921,0.033386167,-0.004810999
-0.048754843,0.030713975,-0.003381933
-0.050226586,0.028167213,-0.002249585
-0.049550173,0.0257722,-0.001221707
-0.046852907,0.024835049,-0.000385602
-0.04429054,0.023944695,0.000408569
-0.041862493,0.023486383,0.001262871
-0.03955126,0.023066862,0.002171928
-0.037354563,0.022671868,0.003043411
-0.035274761,0.022164584,0.003836546
-0.033293354,0.021404471,0.004412371
-0.031416612,0.020673418,0.005137059
-0.029624367,0.019993854,0.005930357
-0.028970721,0.019628168,0.006755672
-0.028344725,0.019385181,0.007532902
-0.027746822,0.019043618,0.008164335
-0.027200687,0.018317581,0.008329244
-0.025858404,0.017627505,0.008400545
-0.024582466,0.016962146,0.00844714
-0.023370736,0.016038395,0.007778825
-0.022219486,0.015161293,0.007145424
-0.021125884,0.014327674,0.006542486
-0.020087473,0.013339659,0.005857904
-0.019100208,0.012108676,0.005050738
-0.018162851,0.010309041,0.00426753
-0.01727196,0.009224852,0.003709318
-0.016873489,0.008453316,0.003296237
-0.016511982,0.007952261,0.003034406
-0.016154513,0.007549736,0.003069596
-0.015804761,0.007167444,0.003189447
-0.015479808,0.00724002,0.003389519
-0.014822023,0.007983667,0.003635367
-0.014200581,0.008722997,0.004065
-0.013611917,0.00944159,0.004507386
-0.01273498,0.010111718,0.005218184
-0.011415376,0.010770843,0.005855864
-0.010132095,0.011556931,0.006500687
-0.008861428,0.012639945,0.007181104
-0.007696639,0.013576765,0.007771779
-0.007108831,0.014078729,0.008181365
-0.006547903,0.014173876,0.00788661
-0.006016227,0.014259575,0.006627783
-0.005506949,0.013851032,0.005314084
-0.005070196,0.01193727,0.003475166
-0.004657326,0.010134672,0.001743634
-0.004266564,0.008433285,0.000112996
-0.003893222,0.006800945,-0.001456812
-0.003858843,0.00520802,-0.00299798
-0.003827203,0.003922727,-0.003829736
-0.003793374,0.003066671,-0.004162308
-0.003442381,0.002719435,-0.004088871
-0.002936765,0.002487624,-0.003914678
-0.001906797,0.002397104,-0.003585784
-0.000955647,0.00334802,-0.003277453
-0.000228661,0.004759483,-0.002959052
0.000123975,0.006107354,-0.002552931
0.00045644,0.007376027,-0.002169038
0.000775804,0.008597643,-0.001801673
0.001080766,0.009765454,-0.001476454
0.000416028,0.010047431,-0.001246629
-0.00021444,0.009177686,-0.001100147
-0.000801683,0.007408362,-0.001149555
-0.001376746,0.005592747,-0.001051135
-0.001905974,0.003652542,-0.001103011
-0.002145917,0.00177255,-0.001154608
-0.001614899,-3.85E-05,-0.001205199
-0.001122498,-0.001709921,-0.001250176
-0.000632498,-0.003388106,-0.001270888
-0.000195081,-0.004721208,-0.001167803
6.65E-05,-0.005524996,-0.000546802
0.000130322,-0.004938763,0.000275001
0.00018705,-0.004399708,0.001009924
0.000159054,-0.003870366,0.001752284
-0.000279773,-0.003367021,0.00245873
-0.00070008,-0.002886383,0.00313616
-0.001089004,-0.002546907,0.003584739
-0.001457691,-0.002282827,0.003569472
-0.001817062,-0.002029005,0.003161755
-0.002008417,-0.001790285,0.002778382
-0.00219642,-0.001560477,0.002409215
-0.002365272,-0.001346903,0.002066291
-0.002534657,-0.00081543,0.001733347
-0.002695235,-0.000101914,0.00185158
-0.002658651,0.000812588,0.002129347
-0.002626962,0.001709768,0.002404793
-0.002590397,0.002502234,0.002642091
-0.002559521,0.003290845,0.00288209
-0.002691371,0.004028791,0.003105514
-0.002797599,0.004663739,0.002769175
-0.002899751,0.00527123,0.002434357
-0.002997434,0.005914039,0.001923537
-0.003083746,0.006500477,0.001418882
-0.003466679,0.007892711,0.000822079
-0.004045775,0.009591866,-2.13E-05
-0.004959678,0.011456115,-0.002044593
-0.005749857,0.013803711,-0.004214599
-0.006508791,0.016946342,-0.006769089
-0.006941312,0.020881209,-0.009895397
-0.007112229,0.025175484,-0.013381891
-0.006637109,0.030024268,-0.017094142
-0.004256337,0.035816076,-0.02145242
-0.002040621,0.042954944,-0.027153566
6.15E-05,0.052471507,-0.032560134
0.002075775,0.062961281,-0.037754787
0.003980873,0.073596295,-0.042661066
0.005290011,0.083467216,-0.04715851
0.00661073,0.095168175,-0.049780437
0.007813931,0.10741264,-0.047246142
0.00896238,0.11910483,-0.040453608
0.01006045,0.130290501,-0.03124685
0.010576981,0.1407549,-0.021771284
0.011058541,0.150543796,-0.01263519
0.01151495,0.159100526,-0.003964447
0.011990994,0.167697358,0.004610903
0.005995976,0.171948979,0.01243929
0.000359732,0.164983666,0.019788098
-0.004919962,0.143474682,0.02325091
-0.010086629,0.111394765,0.022281829
-0.014992094,0.078106356,0.0213611
-0.017266508,0.047139617,0.020481823
-0.019689524,0.015373729,0.019662885
-0.015178449,-0.012898547,0.018871603
-0.007027007,-0.040059344,0.029366095
0.001098807,-0.065549021,0.045724335
0.008742116,-0.089749581,0.061255175
0.015692314,-0.113048207,0.076209245
0.022241002,-0.135719009,0.090763878
0.028249735,-0.167315477,0.104058556
0.034994375,-0.199583954,0.115269224
0.041146546,-0.228602433,0.120931425
0.049406405,-0.255670571,0.124271387
0.058080162,-0.281433051,0.11609317
0.066525545,-0.298797142,0.10804721
0.074893339,-0.290573808,0.10033548
0.081995599,-0.276303676,0.092563492
0.089193254,-0.259022569,0.078393941
0.096405335,-0.240906029,0.059816758
0.096323772,-0.223912071,0.042783505
0.094367943,-0.207749339,0.029537014
0.090839072,-0.19222157,0.018250578
0.087250006,-0.172645951,0.014485109
0.079484161,-0.154050878,0.010908419
0.072056974,-0.136240261,0.007468963
0.06496338,-0.119209618,0.008065374
0.058223243,-0.108149953,0.012147476
0.04972172,-0.097711316,0.016019981
0.041426906,-0.087598087,0.019873851
0.033884922,-0.078294789,0.023264097
0.027189034,-0.069361233,0.026569799
0.022415978,-0.066652179,0.024796774
0.018929538,-0.068901405,0.023105926
0.013776511,-0.071034248,0.021499938
0.008816577,-0.073146054,0.019967332
0.004185445,-0.075045121,0.018520014
-3.89E-05,-0.076616918,0.017381132
-0.004260553,-0.074721312,0.020724906
-0.00884486,-0.06554179,0.023797231
-0.013269209,-0.05674266,0.026775252
-0.017489516,-0.048363997,0.029619083
-0.021622503,-0.039242908,0.032426658
-0.030847516,-0.027882116,0.038452959
-0.040420344,-0.014726611,0.044167152
-0.049950573,-0.001767488,0.046592496
-0.055956892,0.010063599,0.047759236
-0.05806519,0.026215999,0.048280005
-0.050307068,0.041960934,0.040472312
-0.043103888,0.056331802,0.033240578
-0.040694881,0.07006739,0.025856971
-0.047257424,0.084421293,0.018746821
-0.053490328,0.10214503,0.011993201
-0.059012864,0.118232491,0.005847056
-0.057031896,0.134738401,-0.000311784
-0.053919559,0.154385506,-0.006222796
-0.05097134,0.177298061,-0.011645017
-0.048165485,0.199677993,-0.016910864
-0.045503803,0.220467687,-0.021825215
-0.039922158,0.240749672,-0.024577089
-0.034675184,0.259491241,-0.027126757
-0.029583013,0.269691227,-0.029673944
-0.024759501,0.270090222,-0.03207744
-0.020330349,0.260807358,-0.032179868
-0.028023459,0.247318946,-0.031802386
-0.035604742,0.228912199,-0.031458946
-0.042634977,0.208316698,-0.030759768
-0.049259327,0.18627616,-0.029399488
-0.055893869,0.164642773,-0.028114152
-0.056313654,0.144397968,-0.026887194
-0.052557391,0.12504842,-0.025723324
-0.046796335,0.106225327,-0.02462421
-0.041058632,0.088854669,-0.023572444
-0.035213969,0.072609459,-0.022574248
-0.028566565,0.058688696,-0.021352834
-0.021687531,0.048353425,-0.01817085
-0.015184896,0.042185402,-0.015160553
-0.009629875,0.037393969,-0.012312581
-0.004817906,0.032876528,-0.00963383
-0.000885271,0.028604663,-0.007104368
0.002960062,0.024468563,-0.00589411
0.006623816,0.02053166,-0.005095466
0.005303117,0.01331634,-0.004369802
0.001452782,0.004379384,-0.003791758
-0.002853297,-0.003956752,-0.003249715
-0.007016085,-0.012622957,-0.003141536
-0.010908438,-0.022046874,-0.003341147
-0.014705459,-0.031234878,-0.003687762
-0.01830129,-0.039936607,-0.004422783
-0.019660719,-0.046094225,-0.005104449
-0.02044132,-0.050578134,-0.005730861
-0.021208114,-0.05412735,-0.006338561
-0.021946391,-0.054768875,-0.006920786
-0.022683145,-0.053676658,-0.007079245
-0.021421302,-0.050714972,-0.006521867
-0.020225676,-0.04790817,-0.005997335
-0.019243052,-0.045231567,-0.005503194
-0.018310841,-0.042376116,-0.004642742
-0.017423773,-0.038966976,-0.003854009
-0.01645404,-0.035437495,-0.003292061
-0.015510141,-0.032122627,-0.00293438
-0.014398561,-0.028983396,-0.002592015
-0.013342738,-0.026128954,-0.002266871
-0.012343646,-0.023433722,-0.001792869
-0.011628091,-0.020842662,-0.001133665
-0.010949377,-0.018396491,-0.000443126
-0.010361721,-0.016009909,0.000242856
-0.00980584,-0.014165397,0.000855028
-0.00927723,-0.01244446,0.001445242
-0.008775272,-0.010877037,0.002002278
-0.008298767,-0.009513851,0.002341898
-0.007845456,-0.008258921,0.001604763
-0.007414595,-0.007105845,0.000900995
-0.007005432,-0.006336558,0.000234637
-0.006617359,-0.005819148,-0.000388193
-0.006236987,-0.005329097,-0.000975345
-0.005874936,-0.004860744,-0.001541684
-0.005531395,-0.004548351,-0.002074724
-0.005203966,-0.004506241,-0.002478506
-0.005077488,-0.004470056,-0.002837486
-0.004954221,-0.004431277,-0.002671062
-0.004836681,-0.004219526,-0.002491748
-0.004611236,-0.004018338,-0.001903858
-0.004328324,-0.003827588,-0.000899891
-0.003496605,-0.003645933,0.000120064
-0.002684869,-0.003473701,0.001512142
-0.00256627,-0.002686318,0.002780964
-0.002621617,-0.001896465,0.004078001
-0.002672918,-0.001150669,0.005300186
-0.002719744,-0.000448981,0.006446326
-0.002883244,0.00042117,0.007556091
-0.00304161,0.001376969,0.007730142
-0.003188807,0.00215523,0.007312841
-0.003320853,0.002548273,0.006656141
-0.003463893,0.002455253,0.005947492
-0.003969309,0.002136987,0.004939669
-0.004442894,0.001751019,0.003607364
-0.004895063,0.001383409,0.002338021
-0.005344794,0.000415851,0.001099571
-0.007050927,-0.00106403,-4.69E-05
-0.009407114,-0.002476105,-0.00114065
-0.01203921,-0.003834923,-0.001885428
-0.015683773,-0.005105873,-0.00220026
-0.020022525,-0.006322575,-0.002032185
